E_intercept,alpha_base
215532114511.6687,6.9033596756151824e-06
152833557336.0348,7.826565492815856e-06
180705401089.8297,6.803212491734738e-06
198153083422.67163,9.970490871282194e-06
254205443668.60635,1.012369791267274e-05
206328215813.84808,1.0225657038008996e-05
229017428361.99744,1.1888205301710016e-05
256574494689.9351,6.996090700715144e-06
254254921484.58728,1.0019550013134977e-05
233153818423.1688,8.505646137889267e-06
163082656543.82187,1.0259704714481344e-05
157503307824.96454,7.238274809412362e-06
239650106821.2452,1.0990599945496684e-05
218798724481.7428,9.928692959166244e-06
151522851045.52817,9.572107319301252e-06
230615454202.2992,6.655691712806186e-06
203415162958.75897,1.0491887682916382e-05
183787074649.61664,1.0952294321991622e-05
220755042306.29547,1.1402857021814486e-05
222566836159.265,7.481955144763483e-06
146144645750.00894,8.215923200414358e-06
196498527652.9564,1.127742540234875e-05
221174941866.5517,8.908895930336776e-06
209082366702.9789,6.942815752968842e-06
173992064235.74814,1.0230873146226776e-05
157121057938.7079,7.024077152415173e-06
227904927457.47284,7.214787535127996e-06
179094412400.60468,1.202008174590704e-05
156595931219.28558,6.819745443156216e-06
184130712970.50745,1.0652264349943254e-05
182759770600.24115,7.89940710166477e-06
153427159655.21118,6.804537400364351e-06
243790201340.1186,6.639085958398326e-06
252920877379.625,1.0673241903147932e-05
242104489364.30692,1.0342051090713612e-05
219484126343.9005,9.393821861358904e-06
174073035970.50922,8.267349533585185e-06
186819522094.7541,1.0138466615778988e-05
179935588040.8112,1.0054070032695037e-05
158945170414.09012,1.0635077927376709e-05
259068849221.17728,8.680477325599992e-06
231172709481.1411,8.033081509720734e-06
173549713513.73062,6.591514864297284e-06
152664433322.33755,7.402358591652223e-06
154852595783.56662,9.521867693836475e-06
248168945154.81647,7.2933632196589535e-06
221191461966.77905,6.939239145091398e-06
147319857353.09015,9.624572715763777e-06
150715602865.4566,9.293286771054972e-06
160097377406.57938,9.269593970312309e-06
257952013237.22345,8.496170785619768e-06
235483575332.82324,1.0327010197938585e-05
235819782446.9,7.600790761009246e-06
210393885088.13055,9.674438743573262e-06
222817472808.01755,8.964267249919619e-06
190718788660.4188,8.721491935420366e-06
198731791091.84576,8.835136425967453e-06
228577034561.72345,1.0248786180020952e-05
155326476870.64252,1.0142116680628328e-05
164309984702.23102,8.59930072888399e-06
233008951932.39615,8.274184328955808e-06
187024463576.7022,7.718820829438183e-06
170229131873.87598,1.208631840641691e-05
242847788007.117,7.891036263782248e-06
197383185059.31543,1.1033142880093822e-05
234445334693.92792,7.3113344435553075e-06
164887930475.88794,8.409060190517284e-06
173796109002.64365,9.956291342593716e-06
239097279179.5399,7.871548978766583e-06
147647026048.46744,1.1253174662765366e-05
199568129414.50787,1.2407417410119916e-05
153236622284.18417,7.746272786322493e-06
221984833689.99365,8.64511996708284e-06
206477888867.77823,1.1071716446581448e-05
169652186741.27847,8.746156788787025e-06
176273579828.5213,1.2378766331212931e-05
249367000510.8784,6.671263904944456e-06
151993772302.66162,1.1657277228198304e-05
171417288987.43155,6.725536025314168e-06
172738912127.5822,1.0289115632196812e-05
152813088399.87686,1.135059991909749e-05
251187054267.5387,8.350184658822065e-06
235067835970.2441,8.443411482236155e-06
236406429360.4712,9.066420028386464e-06
243517962896.6952,1.0119894696619994e-05
164923075849.0825,1.0486960198887172e-05
155188026899.36273,6.787387337774978e-06
247966132239.8266,1.0405575332230489e-05
173818716382.2688,1.1850141794447012e-05
174313407791.47464,1.1124501436255386e-05
154803415143.75,9.948776694074948e-06
146650914918.4973,7.950831411271667e-06
183871936220.1403,1.2034308072972549e-05
157658060230.71588,7.0660431662941405e-06
153438660544.7137,1.0995186273139378e-05
216042257918.6801,7.56485035685307e-06
253805006760.6633,8.15826841663526e-06
229267258918.8709,7.716241770592763e-06
201157917465.26187,1.166700905178955e-05
157866860829.24088,1.170254919505891e-05
159332427339.11102,7.701018490236421e-06
183787428569.30072,1.1633759881347758e-05
216006053676.5084,1.051419964100016e-05
170597627025.6446,1.175649556401112e-05
168656281257.4595,6.66267522089514e-06
251427338082.12552,8.383185743715175e-06
255553505689.7352,7.442942141851391e-06
210659844009.7452,1.0843671365854257e-05
225855097770.70078,1.0224318963460173e-05
257584501607.3072,1.196445043222634e-05
229794438798.96732,1.1748911709126456e-05
172975428004.76068,9.4950637067663e-06
177596166785.31305,8.231436758646852e-06
200706228958.79916,1.020056319331754e-05
191134344961.47552,8.93301770393528e-06
255399882558.22037,1.0156883128913706e-05
256887365777.45343,1.1977395765958107e-05
209654959609.31305,1.2201412572591024e-05
179184531713.06354,9.47140134355998e-06
245414602669.16376,1.0754365042075051e-05
195276298182.97543,1.0468323639647791e-05
238029041412.30792,1.1501670154074976e-05
252421266380.04663,6.584301184603312e-06
211887543726.0551,9.462165617074867e-06
236749287934.44324,1.0403167050109871e-05
251958765040.2156,1.1654878083315635e-05
155597500468.40652,7.038531598757738e-06
164496514053.86734,1.0025490271493016e-05
165704712459.7942,9.923367638059067e-06
225334495514.7102,9.17090552738982e-06
253587659340.29623,1.015557336684961e-05
167954731288.3325,1.027113699147528e-05
231381886003.4035,7.226642041525953e-06
158362411687.96628,9.690592008802886e-06
196219794860.51056,8.876815762539114e-06
225872408236.3437,8.195759646572824e-06
240563063184.2116,9.962634201066728e-06
178976745897.12323,1.0372924415070812e-05
239715559351.25266,7.126002133514443e-06
222018156131.79968,1.1759665380772734e-05
225134700738.6803,8.490401396252045e-06
188371482130.42422,1.0865395793564867e-05
171863737128.9777,9.679112887928938e-06
176521440528.55716,1.068437622326921e-05
155233343810.6517,9.35948172018064e-06
239060534784.48297,1.0530732839113242e-05
240137276041.82043,7.184651446786481e-06
190088873739.2834,1.077527540840605e-05
178108030157.24573,9.039329894246068e-06
217860788421.82007,1.2439023195147313e-05
164663529242.58087,6.972339153337944e-06
223710657412.0632,8.343313605168978e-06
174252462659.86627,1.0433230707625672e-05
153647453184.88745,9.069501195510718e-06
257125554251.64062,1.2442396789424572e-05
184489321021.1465,8.05336219261999e-06
206456659309.67133,1.0065309311575513e-05
224455802805.66385,1.2403156783821716e-05
219931787920.79892,6.916108885588621e-06
227695663930.6327,1.1410493619599117e-05
240558774389.93616,6.834337334668267e-06
170703672064.23083,1.2101051191898354e-05
217141042768.74396,7.72932011762257e-06
172583423271.87927,1.2199498168902424e-05
147262521979.12244,1.0648082335188525e-05
241920171342.32697,1.0039752205892558e-05
243067651528.8563,7.117481806335289e-06
176620914491.0746,8.430892780541055e-06
148037726813.01074,8.558264747973381e-06
157980147992.1292,1.1829777688586878e-05
193590819291.7044,7.171857989162063e-06
194068530351.24976,1.2027775959894387e-05
155342018545.90894,1.1369734051787705e-05
254199397910.3857,8.961187877221826e-06
188742942557.6584,1.0875865114550086e-05
246883878538.05893,1.1416551860465896e-05
210980348512.3237,9.355585904475186e-06
187920924165.96503,8.734760905136025e-06
186095959218.57132,9.910546475632277e-06
151380765179.69318,7.307532933593638e-06
227984987275.68417,1.080287674268244e-05
183335440509.5647,8.115607790725004e-06
195765042542.30127,6.571191666396857e-06
243946483449.52115,7.2244831875949e-06
162645955525.54736,8.281663642897757e-06
202596939731.56448,9.993219881089814e-06
213027201270.943,9.79280786998914e-06
158022478856.33585,9.33432129537498e-06
231561550427.6798,9.03294482111774e-06
209631636575.2611,1.2168327477441744e-05
161141551346.87943,1.0857003397753897e-05
170250487418.1481,8.781191884644109e-06
214307367976.60144,7.57205330500455e-06
208637588034.92422,8.814345038385766e-06
222657155096.0908,1.014449559722373e-05
190606015610.46085,1.2379905508912945e-05
254257542057.592,1.206510656088677e-05
164167586469.8336,1.1159900723010994e-05
231107137799.8213,7.361436905885827e-06
217060540581.13452,8.611591857737175e-06
167050356161.33618,6.792339204813196e-06
237128239420.0185,7.665563514374634e-06
176231286407.0116,7.251330241074155e-06
157338002850.66833,8.060605793643098e-06
152354390485.17392,1.1967859532929572e-05
201457068702.7725,1.1815723336046534e-05
170331082559.6184,7.2462323163993795e-06
210398070006.02652,7.378461947446753e-06
151904408618.57083,7.521048104712633e-06
151908204126.18002,9.309121255594736e-06
225121615874.6613,1.039989103700074e-05
189427429513.7906,9.520271325101116e-06
166468363445.42294,8.846235079595587e-06
171670903224.77676,1.2209052732243135e-05
155667173220.0282,9.771208352053196e-06
229154682527.388,8.114572111701877e-06
168915577394.71664,7.637686383202679e-06
248058887264.15067,8.647873436147556e-06
214773218873.1809,8.63659782602873e-06
166471073785.40903,1.1822549613515166e-05
199341836375.19052,1.1347212115160607e-05
243696126609.162,1.0111076308780275e-05
211333767996.2589,7.344335912088445e-06
155088894975.8411,7.444501415057839e-06
185231612851.3032,1.1217464900435526e-05
203815064222.26636,9.913204851819193e-06
187495266586.28497,1.0373117212934209e-05
228396649776.11526,7.574697324777573e-06
248834004547.87024,9.286480630142438e-06
161152866557.7345,1.1041127652500708e-05
190681153711.5166,1.1215466655415704e-05
235626568157.8377,8.05182046865803e-06
189836145317.6913,9.593375909371964e-06
177776754364.6555,7.843833127705519e-06
173550939233.9791,7.446611896836685e-06
162767003906.89505,9.885813544310182e-06
210388276032.5137,1.0474014798088356e-05
236903065924.44592,1.1385206882123197e-05
207371188008.73672,9.640405632789249e-06
192324450294.74075,1.0416321207995416e-05
172578608331.0343,7.095299563627352e-06
226458577824.90503,7.850790859192473e-06
217515150593.4997,1.0686985099250766e-05
206033673056.06265,1.0241265314347233e-05
203257364499.2579,1.0205259932103453e-05
161661646017.256,9.666045907559806e-06
174906891732.86505,1.0914195129121468e-05
257896512729.83743,6.997407942897178e-06
163777528579.86688,1.0447462639825504e-05
178124414389.10773,7.476209952049353e-06
195109443436.9281,1.1416017369187378e-05
200292246015.03607,1.1227022917469994e-05
212442558233.20105,1.0371695951097444e-05
248144217913.7866,7.349145560270343e-06
167416313152.16177,8.717106719203642e-06
247524022438.1248,9.997574572410793e-06
182746628388.18167,7.608473420698826e-06
219567028937.89255,9.062923646530806e-06
151952902515.09573,1.076003383708593e-05
217831137040.68085,6.981987437646399e-06
225197983800.3813,7.221895793815772e-06
244896898710.1098,8.324530194724323e-06
223052035060.16055,8.108332880403636e-06
215880107920.46133,1.1285541919103086e-05
158316447737.73972,8.733979674460132e-06
229013054845.43945,7.878564444720669e-06
222997280654.84924,9.042483125155603e-06
251085333769.19348,1.127505364075301e-05
164725903922.82523,1.1763324455479687e-05
200977224953.80484,6.620623422617524e-06
174944210667.81036,1.1898065362424529e-05
199927565481.9632,7.174121450461031e-06
233536077962.022,1.03546119523578e-05
189608078437.7296,6.85606719478762e-06
205575659746.53192,1.1097728061443975e-05
154227961889.52545,7.67256933827264e-06
234757600874.8221,1.035944019450654e-05
241817863727.3276,1.2385889239930228e-05
159952796519.05762,7.236047305230713e-06
219037155930.14636,1.1617737530825218e-05
223653375922.05444,9.64855750032108e-06
197556668843.2158,9.281483948083972e-06
197217919345.0691,1.0679791072850152e-05
211454704934.13663,9.2982256528254e-06
167674048730.8421,1.0794614378909504e-05
185406274276.5789,6.951732564854256e-06
163544200796.9623,8.753420016153238e-06
230483842659.97955,1.1764415552351326e-05
233039116636.602,1.004984721470905e-05
168064955633.06165,9.371082202788e-06
154915753417.08923,1.175487477886315e-05
246952331399.14795,1.2162547841576432e-05
219030471167.65643,1.030373694965424e-05
240555336630.06165,1.2248587262820304e-05
182448063813.8365,7.128781161626947e-06
158566921857.00204,8.885797207324416e-06
211759505824.81592,1.2432857158275082e-05
210613601592.56552,8.857856484297832e-06
193912299823.542,1.2021970361523824e-05
200253045981.28912,8.233866145336416e-06
152077733222.53583,1.0246524306094197e-05
173233518251.58862,8.25566777443625e-06
212972412257.2194,1.1924883380026716e-05
200549841405.1138,6.859967820029828e-06
152746478788.88535,1.06547973055812e-05
218713160534.7093,8.719568746366784e-06
208592784237.61996,9.60380025674562e-06
211873999233.892,8.906809905598942e-06
162578778315.48233,7.808596700669988e-06
250365741570.70496,1.2184419077815408e-05
236341965674.04395,1.2374864379220956e-05
230690979730.00992,1.0617842781463671e-05
233569098686.6189,1.0151018051583469e-05
210322806671.64304,1.2358867575764826e-05
162302528397.91483,1.0971057613339655e-05
151430639363.95926,1.1853116425325564e-05
181608828486.92252,8.287193307040738e-06
148495271169.24118,6.702939465597014e-06
232643569869.9674,1.183177478001436e-05
176599227781.0733,1.2273526380000174e-05
184789396494.94772,9.216527189665384e-06
197250702070.7672,1.242264115885646e-05
223735515860.4181,9.51129290150194e-06
237492994440.2051,1.2048453032697076e-05
223760908630.44708,9.685670196082333e-06
234866211577.33212,9.808321872877216e-06
230128905352.7214,1.0663375993915616e-05
157681990951.43338,1.0993472817413248e-05
169903734835.50336,6.98539939871711e-06
156110488797.54367,9.18050951822461e-06
211019343284.4593,1.0902509461051332e-05
220733760730.3657,9.049416454615624e-06
213430118288.16025,8.41453654094633e-06
247400672372.64975,7.540480046174995e-06
167264416829.46408,8.603796531624106e-06
251665511210.3333,7.341733545474557e-06
209528949782.02795,1.1656513787939692e-05
189044100302.61655,6.796770090352694e-06
227042130806.29117,6.613751521928024e-06
149102426639.15924,1.2340924373555704e-05
177568155417.7122,8.690350959301988e-06
231865652493.92105,1.0997886779435624e-05
166068173059.78946,6.747799346121298e-06
219777568710.74008,7.337349443667222e-06
229793586980.4958,8.98394727916525e-06
170322094988.73975,1.0188839822676857e-05
203508295812.29376,1.1476373109999665e-05
159503950913.8256,7.064878339350423e-06
164845068027.6041,7.003352145166594e-06
243162111043.3031,1.1734332806128294e-05
239463510019.8331,6.593463646401649e-06
249676073088.6945,7.572710189953344e-06
232594045260.92783,9.622634366727724e-06
236368300838.50357,9.61925619348794e-06
241055172567.0799,6.920767839277919e-06
183664879006.0173,1.2009409339453446e-05
161704009275.62222,7.776892861640242e-06
238924297375.3399,1.1092053303766464e-05
169851170903.95084,8.766481911725732e-06
188391319171.4279,1.2253451907190225e-05
186227310634.2539,1.1059003490412658e-05
163227428229.83118,6.78600324691988e-06
151806539870.86407,1.0107147042598692e-05
170111385366.39713,1.1751359540440814e-05
151429935381.69797,1.1129152247139596e-05
246671991618.38104,1.1922021762951867e-05
258658952111.0745,1.0722728083757143e-05
154593779323.66202,9.601328970946257e-06
161402276670.99365,1.0522273476661864e-05
154395787384.82532,8.272443863688932e-06
173013191192.94003,9.75398239284195e-06
208546641975.87668,8.475880843418136e-06
187876294652.70676,1.1342517724878255e-05
247807781962.6624,1.1524428246285804e-05
257682461375.43564,9.11006808867453e-06
172431750261.11008,1.0719983680249511e-05
209788869315.00677,1.1324397564787664e-05
179456423382.88483,7.699932995759132e-06
168610139205.23877,8.220366895942197e-06
213009447969.8948,1.0028507992005406e-05
245262801351.3065,1.0965848755261183e-05
164912136925.0116,1.044603699000593e-05
240413826057.66623,7.495003624155706e-06
196716479069.80328,8.314554923335878e-06
181624202793.48083,9.66167858492766e-06
161167594588.66983,1.0834182688491002e-05
228644596753.13968,6.748563084334557e-06
179714080316.9707,1.1324768588581307e-05
252548059325.788,6.963259585423546e-06
195264151798.44272,6.879368951733094e-06
253751246251.0003,8.805825543527576e-06
188328456555.719,8.59248553470137e-06
217945850720.00052,1.0849983190495944e-05
209614938323.882,9.178527772952932e-06
244065874335.66724,7.86403636235398e-06
168297583065.56876,1.0598500468645058e-05
251783499145.1393,1.005400849839491e-05
239208075197.81036,1.0967396713008146e-05
151432284410.15182,8.686210602012244e-06
249935911850.3307,1.1068517852847582e-05
234185676129.9977,1.2304511910951204e-05
213252202829.2583,1.0849593894527804e-05
154737189638.67886,1.0380633824923883e-05
223575885175.89508,1.2024131121424425e-05
178592698154.5706,1.0425342949999307e-05
222345707685.8736,9.51989185188652e-06
181522922109.46707,6.775682411888286e-06
176363029575.35892,9.39427672386695e-06
248222058290.2491,6.875860430447414e-06
185517174586.2407,9.015825814385232e-06
155811512094.19574,8.237526189586646e-06
192294321831.75687,9.364946440038453e-06
181820464196.452,1.1595724727383908e-05
232531012792.35275,1.0362118020509352e-05
167026011794.13666,1.115097935049104e-05
156894561446.75357,7.127717352744711e-06
248062375932.01172,9.234204427436528e-06
163361997647.66058,7.285422445285845e-06
199881801385.4825,1.209608348715259e-05
175472648233.82172,1.014568033383088e-05
210942028088.1148,8.455202181682569e-06
220113755167.5099,7.440846150714046e-06
232608185274.2451,1.241400952988808e-05
163759542340.9641,1.2137991997686866e-05
248555096837.10263,1.1733718176848204e-05
233506783231.0936,8.878660437492128e-06
147913190016.00217,1.1561441543935436e-05
242270486546.6574,1.0855185145119984e-05
160283273133.61145,9.813389001973654e-06
229929678765.63492,8.752594464231174e-06
201554848446.39825,9.365389624211623e-06
177165370715.95026,1.0844039695360036e-05
170224234751.6178,1.1866708638925171e-05
226449430114.1146,1.1059841870563649e-05
239543875097.03223,9.463500122949528e-06
255674809628.6224,1.206139382699129e-05
173146836190.23425,1.0981468522947968e-05
206109462489.55264,6.8249364182850014e-06
234544740587.0005,7.274823268809305e-06
234727345840.5716,7.198674365252016e-06
217807821092.66388,1.0556857274479856e-05
190095109669.8881,8.758556899439056e-06
148464654664.3873,9.681118733208504e-06
182191985207.3695,8.861541295394296e-06
153289900768.6277,9.30784626221554e-06
160603411215.61673,7.168872615415051e-06
162177989685.7436,1.2040139785538123e-05
250140958187.24008,1.1792757863743976e-05
168280947976.82114,9.949197027288176e-06
248321552802.1326,6.565940421869667e-06
181800823886.31796,9.236557841624154e-06
184558600999.0297,1.120206135409346e-05
147740065707.2258,9.556136352375096e-06
163255884024.2539,8.838262859356666e-06
257849115900.43652,1.2068865919714144e-05
166056190936.35318,7.417941874245984e-06
217490137315.2707,9.381141578104862e-06
189682585775.5963,1.0387369902963344e-05
250835455136.2895,1.2027160802755858e-05
180599599888.78467,9.42186172742656e-06
244856961933.57385,8.94522904889989e-06
178191580602.11526,7.286045000204886e-06
188283863543.8468,6.779126739038886e-06
168903392470.70938,1.2026935876134347e-05
161028914104.0457,1.1826352508401233e-05
152442551328.88962,7.729459697232401e-06
251251120169.8498,6.963440944330329e-06
159910342275.13263,1.1213135815598704e-05
147360503434.33044,7.674022522679486e-06
183988998658.52667,1.0748682878506811e-05
200943308112.78003,1.0351152298455283e-05
168053665927.64456,7.809782990379049e-06
252026545484.69788,1.066077788277902e-05
155983087165.15848,8.0516235458823e-06
206257202630.59467,1.1438324865627678e-05
207319077525.09937,1.1346276998618964e-05
226100157519.3741,8.226178140067483e-06
245543759973.6599,7.665144502874932e-06
159894588061.54303,1.1650679075702097e-05
238342834837.4377,1.0159046830533489e-05
209411320064.3884,7.527256147208569e-06
171689780981.4213,9.213704237462148e-06
163955244062.10425,1.066834380484903e-05
182037013696.8624,8.774653707055605e-06
227229189753.70825,1.209278107591824e-05
164500818050.65744,9.946844218580131e-06
212283149602.41388,9.67745877586061e-06
254736764682.51276,1.1843415682701591e-05
212070350321.32968,1.0164805202976252e-05
185457960292.46292,1.0700465888945648e-05
209021910220.24628,1.0666402854762567e-05
230271357738.8194,1.143232718540467e-05
256549098910.27863,7.05134481180854e-06
222162418272.0318,7.896485523574812e-06
243336907558.4668,6.792878400542322e-06
173809191211.43396,7.859743192868233e-06
227421870934.40176,9.63688030928247e-06
210621446743.7869,7.623991018370141e-06
203653450392.34583,7.238753887749849e-06
167978149502.10632,7.898510175213244e-06
251108275458.21143,7.246399761767005e-06
156534747066.89105,8.93548560586568e-06
163263821689.97073,1.2337523345042755e-05
187130967881.92728,6.837193828841662e-06
243144894926.968,9.964067695000984e-06
246394525521.57416,9.300934641487964e-06
206133569632.39725,9.530115562942355e-06
166588181627.8783,8.152641958224056e-06
161615674306.87076,7.89815815875282e-06
234201073343.133,8.600834466617166e-06
219526657516.5167,1.228010108198018e-05
178379179465.7242,6.704624152771524e-06
179717732953.48108,1.1926629895820755e-05
248906219193.22607,7.507701797411361e-06
168469809459.1446,7.0630678355374455e-06
236905523642.3112,7.37914493773961e-06
250780863048.9712,7.196605853965657e-06
233453550834.9688,8.507827919952723e-06
252560640102.7784,1.1800330530097704e-05
199138653788.312,1.16560877617831e-05
215891570608.71823,1.185016136237176e-05
156692074155.1305,7.2497465412234816e-06
237730774027.04703,1.1170793729448136e-05
205723478657.9354,9.612527645903965e-06
235423381516.68323,1.0984112985583422e-05
216257624423.9632,1.1721041760212884e-05
162180234573.23126,1.0377533616759424e-05
159970378983.25067,7.071926235555552e-06
235777343841.14847,9.386922604778716e-06
254972169646.2574,9.33788745167538e-06
174000879007.58218,1.1634510603756668e-05
177882048352.14908,1.142388702870824e-05
207959329162.2419,1.075566287435436e-05
226449628100.0514,6.723601322058888e-06
195695674243.95996,1.1615003582613135e-05
148489194130.129,6.57090149187532e-06
256233286776.1978,8.56870913364233e-06
172584789349.19968,7.642585282021381e-06
195407508155.32016,1.0766781087877537e-05
257582748630.347,6.55432746557261e-06
148064292317.11087,8.59529107517262e-06
227892648814.6045,1.1266475749906852e-05
248207978273.4655,8.307400266290607e-06
178312991153.18475,6.724106876864365e-06
151745350391.4675,7.622941193224687e-06
249224063413.67807,1.1321920269731168e-05
147885263187.26752,6.55104948277308e-06
149389793668.0152,8.812855506174301e-06
157513191323.5547,6.678146189213304e-06
255473600705.53583,1.0262266292594212e-05
223979099141.4528,9.509879046080945e-06
208489661535.4049,9.710454803738116e-06
176529465426.67712,9.59763921057451e-06
206753833283.92017,7.451824167971152e-06
152633303320.02792,7.933017607462814e-06
218157538263.3966,9.880492635193905e-06
179333120052.08258,1.1172114456874772e-05
214405230457.74048,7.103760924680819e-06
215148206763.6853,8.121522917955216e-06
234513879936.04712,9.664007951187967e-06
234925216409.93503,8.552315990177726e-06
158730727531.87228,1.0391086155886896e-05
181562072871.5489,9.334301310956507e-06
251976013021.77335,1.1241285405441123e-05
163763338786.0003,1.2206623589818974e-05
242575862350.0989,8.960586764404352e-06
230453804786.09036,9.401494446173678e-06
159371435597.28226,1.1573680890648298e-05
217318511498.81915,1.144628596060154e-05
224864587066.1618,1.0768432190940413e-05
249449849858.12683,7.191202937271474e-06
165297989489.95724,1.1305885894847984e-05
254601077013.276,7.917418300851147e-06
235035341051.0941,7.621376048420563e-06
231104552212.1924,6.64887397132316e-06
176313703551.91064,1.0368502207077204e-05
256396186273.93143,1.179895328365402e-05
175201302406.78577,1.1099054702337115e-05
216010658516.76288,7.447933124502412e-06
169435904991.5609,7.926738133776888e-06
167228270263.92102,7.00424646161628e-06
211813723321.7068,8.606474609746866e-06
168374894143.7829,8.62770047029195e-06
218969395165.70132,9.573744772023236e-06
238345659236.88428,8.472892286062614e-06
215864011065.68024,7.440552885880461e-06
242114876306.4853,8.53768636086519e-06
243488317386.90732,1.0751260967735792e-05
202437355886.2248,8.728323444748818e-06
243293687336.1137,7.98134982492799e-06
238400274722.0503,1.11821114772983e-05
204680161241.2408,1.0440326933253346e-05
163681375330.62903,1.1606152557144742e-05
202427603263.11035,9.197288024948816e-06
152580355223.45087,8.5425332112031e-06
224728807050.5063,1.1307571967549516e-05
246544354952.6404,7.121155564998845e-06
153639785344.56583,1.0768848769733704e-05
213252247012.15732,1.1458701043875845e-05
213844791674.9113,1.1486254909218006e-05
173854603121.65063,6.885040135841987e-06
219397584724.2252,1.0676711992659076e-05
179604577606.16074,1.0285302480863186e-05
163048851867.10663,1.1043567631169476e-05
163457323664.46826,8.339984585797582e-06
211542826130.7552,1.0075928466158903e-05
183360799185.1902,1.0352712372831992e-05
149520008696.124,8.945205335949393e-06
233678963760.382,8.097937802092558e-06
171155351939.97473,7.70670857851388e-06
175425300043.95337,9.946889550945075e-06
147853214092.77618,1.075786895683385e-05
224414943975.5896,7.233616375244636e-06
208465497446.90247,7.293592948585714e-06
158323990751.93103,1.057356590182894e-05
207839621043.9515,8.753358587514876e-06
177246100252.78348,8.246173240566056e-06
237694035569.2218,1.2027436674954251e-05
169735038536.77838,1.085212903294942e-05
155548567814.8,1.1974575846925276e-05
248953377301.78867,7.242717674791919e-06
188217828265.02417,1.0218208779285645e-05
211334400648.93628,6.57771787712966e-06
232011986933.2569,1.0419269911143698e-05
180935272958.8517,1.1056429132323298e-05
168727413415.25735,9.28449015290349e-06
165779378197.6791,1.0175673925631107e-05
202040983633.0916,8.324828630642713e-06
246232666682.4153,1.032472271554064e-05
216498997023.4688,7.39205584368703e-06
242092977353.82892,6.9504678807838e-06
233286163391.01276,1.2256503676461317e-05
208772860443.7124,1.1125886592168904e-05
240045820558.33893,7.086529795689278e-06
204051926908.18643,7.447015503796609e-06
226617944125.83453,9.19039790378777e-06
257867611243.22092,7.743434587686889e-06
207312575927.98816,9.022544641890886e-06
146943856928.58054,8.349383719781324e-06
239675386010.49692,1.197295056523258e-05
257023334749.2461,9.004219439338088e-06
236611752301.23627,1.054406439731978e-05
146441103371.3126,8.364555614634738e-06
156047477992.48505,9.82673643664137e-06
218020185681.0323,1.0181508818194753e-05
188967229333.05603,7.075544561307775e-06
239339125615.11612,1.0212293241419956e-05
150264117322.10577,1.0742966081395762e-05
224686991112.63385,9.968661249754068e-06
194645555342.6151,7.135281447291478e-06
169486693005.09958,8.572615301233459e-06
174989346302.37445,8.112857272173118e-06
227139984378.88956,1.117109517944269e-05
182359081174.7448,7.200726813278756e-06
207167848189.7912,1.0195738861569796e-05
161173370084.33105,7.92676172445206e-06
168316586603.25073,1.1078045688271974e-05
193321888936.71515,7.909997800616928e-06
190056251497.12732,1.0621784920171035e-05
230659616292.2489,8.698319662355365e-06
248949453713.4317,8.15935739695453e-06
238847455853.9629,9.4637122332786e-06
191282021452.6753,8.48352910329691e-06
188213578397.6873,6.9645931836961295e-06
210151677165.766,8.723585772149388e-06
233057804946.7148,1.087232282139671e-05
155228247122.20898,7.197464576171648e-06
148556454567.52237,1.1853928289044384e-05
231654182132.32983,9.100598708107382e-06
215326581572.43137,1.1864099212041936e-05
208507453745.80865,1.0349447011845097e-05
175494849875.09406,8.782809034153176e-06
154432426889.0546,8.968568290961404e-06
194509331441.3268,1.136938232186452e-05
236524525490.0692,9.389545501997144e-06
246506638524.71057,7.316870224596428e-06
215312883430.3796,1.0860109556792311e-05
202974143491.1736,8.98216488622484e-06
223306706345.041,7.069460442844803e-06
161884355554.7819,8.582793569490545e-06
212925445959.8761,1.0973047417887418e-05
220315931352.70312,9.746706062241234e-06
233622033997.24213,9.948012818920711e-06
148645568464.4109,1.1977950742630196e-05
189010399403.51535,1.1803320251528808e-05
231466044079.25,8.865143386105636e-06
213370454849.6477,1.1103572953514316e-05
187947263897.68616,9.965805500485787e-06
153546706233.7681,7.1994683295760265e-06
187759382201.4157,1.1471862757416067e-05
251914591136.1942,9.079665154840136e-06
215412788215.73413,8.797645505128203e-06
232451274041.12268,7.456716738265507e-06
196235319791.982,1.2248688524339614e-05
232834871670.4751,1.2424369584973248e-05
230618661308.73477,1.001959748691706e-05
243626821202.6885,9.917825688082365e-06
251399654713.2627,1.0761560648322095e-05
162439160105.21152,8.76316098408594e-06
229824469521.169,9.787248325260602e-06
179758158136.89075,8.561596177481085e-06
235244906055.50165,1.022847699997183e-05
252313277317.52893,8.686273268413158e-06
245414076017.1844,9.993839384933465e-06
249964520206.84268,7.294590168250873e-06
215703459429.90247,1.1151797744005071e-05
233849539515.72607,9.933276689533154e-06
244109799785.628,1.0726851960072531e-05
166067058680.0591,9.981352725418695e-06
216368744121.14944,1.2290080175034562e-05
237520812962.45944,1.2119911499118564e-05
164737450080.714,1.0425879389673405e-05
255015025256.94077,9.118654610299114e-06
243718015162.1728,9.452555121999762e-06
194212890140.0341,6.607745245654621e-06
169233533276.69882,8.526835719151198e-06
192825616519.3171,1.1352360702165746e-05
211047498784.55997,9.30495671323588e-06
190012536474.6452,8.168441443575073e-06
184542964158.38583,1.133973393248501e-05
212879718119.8592,9.528772176764124e-06
153898580738.1676,1.0014058613733432e-05
217947736177.21893,1.237002526899031e-05
162305792573.22473,1.159466912109941e-05
